movieId,title,genres,year,sinopsis,rating
2655,Howling II: Your Sister Is a Werewolf,Horror,1985.0,"After his sister is turned into a werewolf and subsequently killed, Ben White decides to help the enigmatic Stefan Crosscoe fight the growing population of lupine monsters, along with the lovely Jenny Templeton. Traveling to Transylvania, Ben, Jenny and Crosscoe attempt to hunt down the powerful werewolf queen, Stirba, and must face her furry followers, as well as other supernatural forces.",51
2656,Tarantula,Horror|Sci-Fi,1955.0,"A lone-wolf scientist sequestered in a mansion near a small desert town arouses the suspicion of the town's doctor when his lab assistant is found dead from a case of acromegaly which took only four days to develop.  As the doctor investigates, aided by the scientist's new, and very female, assistant, they discover that, far worse, something much larger and hungrier than it ever should be,  is devouring local cattle - and humans - in increasingly large quantities.",64
2657,"Rocky Horror Picture Show, The",Comedy|Horror|Musical|Sci-Fi,1975.0,"Sweethearts Brad and Janet, stuck with a flat tire during a storm, discover the eerie mansion of Dr. Frank-N-Furter, a transvestite scientist. As their innocence is lost, Brad and Janet meet a houseful of wild characters, including a rocking biker and a creepy butler. Through elaborate dances and rock songs, Frank-N-Furter unveils his latest creation: a muscular man named 'Rockv'.",75
2659,It Came from Hollywood,Comedy|Documentary,1982.0,"Dan Aykroyd, John Candy, Gilda Radner and Cheech and Chong present this compilation of classic bad films from the 50's, 60's and 70's. Special features on gorilla pictures, anti-marijuana films and a special tribute to the worst film maker of all-time, Ed Wood.",54
2660,"Thing from Another World, The",Horror|Sci-Fi,1951.0,Scientists and US Air Force officials fend off a blood-thirsty alien organism while investigating at a remote arctic outpost.,68
2661,It Came from Outer Space,Sci-Fi,1953.0,"Author & amateur astronomer John Putnam and schoolteacher Ellen Fields witness an enormous meteorite come down near a small town in Arizona, but Putnam becomes a local object of scorn when, after examining the object up close, he announces that it is a spacecraft, and that it is inhabited...",64
2662,"War of the Worlds, The",Action|Drama|Sci-Fi,1953.0,"The residents of a small town are excited when a flaming meteor lands in the hills, until they discover it is the first of many transport devices from Mars bringing an army of invaders invincible to any man-made weapon, even the atomic bomb.",68
2664,Invasion of the Body Snatchers,Horror|Sci-Fi|Thriller,1956.0,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,75
2664,Invasion of the Body Snatchers,Horror|Sci-Fi|Thriller,1956.0,A small-town doctor learns that the population of his community is being replaced by emotionless alien duplicates.,75
2665,Earth vs. the Flying Saucers,Sci-Fi,1956.0,"Test space rockets exploding at liftoff and increased reporting of UFO sightings culminate in a direct attempt by alien survivors of a dead, extra-galactic civilization to invade Earth from impervious flying saucers, using ray-weapons of mass destruction.",60
2668,Swamp Thing,Horror|Sci-Fi,1982.0,"Dr. Alec Holland, hidden away in the depths of a murky swamp, is trying to create a new species - a combination of animal and plant capable of adapting and thriving in the harshest conditions. Unfortunately he becomes subject of his own creation and is transformed. Arcane, desperate for the formula, attempts to capture the Swamp Thing. An explosive chase ensues that ultimately ends with a confrontation between Holland and a changed Arcane...",54
2670,Run Silent Run Deep,War,1958.0,The captain of a submarine sunk by the Japanese during WWII is finally given a chance to skipper another sub after a year of working a desk job. His singleminded determination for revenge against the destroyer that sunk his previous vessel puts his new crew in unneccessary danger.,70
2671,Notting Hill,Comedy|Romance,1999.0,"William Thacker is a London bookstore owner whose humdrum existence is thrown into romantic turmoil when famous American actress Anna Scott appears in his shop. A chance encounter over spilled orange juice leads to a kiss that blossoms into a full-blown affair. As the average bloke and glamorous movie star draw closer and closer together, they struggle to reconcile their radically different lifestyles in the name of love.",73
2672,"Thirteenth Floor, The",Drama|Sci-Fi|Thriller,1999.0,"Los Angeles. A wealthy man, known as Mr. Fuller, discovers a shocking secret about the world he lives in. Fearing for his life, he leaves a desperate message for a friend of his in the most unexpected place.",70
2674,"Loss of Sexual Innocence, The",Drama|Fantasy,1999.0,The story of the sexual development of a filmmaker through three stages of his life.,55
2676,Instinct,Drama|Thriller,1999.0,"In a prison for the criminally insane, deranged anthropologist Ethan Powell is set to be examined by a bright young psychiatrist, Theo Caulder. Driven by ambition and a hunger for the truth, Caulder will eventually risk everything—even put his very life on the line—in a harrowing attempt to understand the bizarre actions of this madman.",64
2677,Buena Vista Social Club,Documentary|Musical,1999.0,"In this fascinating Oscar-nominated documentary, American guitarist Ry Cooder brings together a group of legendary Cuban folk musicians (some in their 90s) to record a Grammy-winning CD in their native city of Havana. The result is a spectacular compilation of concert footage from the group's gigs in Amsterdam and New York City's famed Carnegie Hall, with director Wim Wenders capturing not only the music -- but also the musicians' life stories.",75
2681,Free Enterprise,Comedy|Romance|Sci-Fi,1998.0,"Young filmmakers trying to hawk a movie titled ""Bradykillers"" about a serial killer who goes after victims Marcia, Jan, and Cindy meet their screen idol, William Shatner. The two young men, who idolize him and in their fantasies have seen him as a shadowy fairy godfather figure, are alarmed at the reality of the middle-aged non-Captain Kirk man that they meet.",62
2682,Limbo,Drama,1999.0,"Unconventional narrative about the interactions amongst a group of people in a small town in Alaska, each of whom guards a secret.",68
2683,Austin Powers: The Spy Who Shagged Me,Action|Adventure|Comedy,1999.0,"When diabolical genius Dr. Evil travels back in time to steal superspy Austin Powers's ‘mojo,’ Austin must return to the swingin' '60s himself - with the help of American agent, Felicity Shagwell - to stop the dastardly plan. Once there, Austin faces off against Dr. Evil's army of minions to try to save the world in his own unbelievably groovy way.",63
2686,"Red Violin, The (Violon rouge, Le)",Drama|Mystery,1998.0,"300 years of a remarkable musical instrument. Crafted by the Italian master Bussotti (Cecchi) in 1681, the red violin has traveled through Austria, England, China, and Canada, leaving both beauty and tragedy in its wake. In Montreal, Samuel L Jackson plays an appraiser going over its complex history.",74
2687,Tarzan,Adventure|Animation|Children|Drama,1999.0,"Tarzan was a small orphan who was raised by an ape named Kala since he was a child. He believed that this was his family, but on an expedition Jane Porter is rescued by Tarzan. He then finds out that he's human. Now Tarzan must make the decision as to which family he should belong to...",74
2688,"General's Daughter, The",Crime|Drama|Mystery|Thriller,1999.0,"When the body of Army Capt. Elizabeth Campbell is found on a Georgia military base, two investigators, Warrant Officers Paul Brenner and Sara Sunhill, are ordered to solve her murder. What they uncover is anything but clear-cut. Unseemly details emerge about Campbell's life, leading to allegations of a possible military coverup of her death and the involvement of her father, Lt. Gen. Joseph Campbell.",64
2690,"Ideal Husband, An",Comedy|Romance,1999.0,"Sir Robert Chiltern is a successful government minister, well-off and with a loving wife. All this is threatened when Mrs Cheveley appears in London with damning evidence of a past misdeed. Sir Robert turns for help to his friend Lord Goring, an apparently idle philanderer and the despair of his father. Goring knows the lady of old, and, for him, takes the whole thing pretty seriously.",64
